"id","date","day","oneMonth","twoMonth","threeMonth","sixMonth","wdzjPlatId"
"1","2016-06-30","0.00","24.67","3676.60","994.14","86.18","59"
"2","2016-07-31","0.00","0.00","0.00","0.00","0.00","59"
"3","2016-08-31","0.00","0.00","0.00","0.00","0.00","59"
"4","2016-09-30","0.00","0.00","0.00","0.00","0.00","59"
"5","2016-10-31","0.00","0.00","0.00","0.00","0.00","59"
"6","2016-11-30","0.00","0.00","0.00","0.00","0.00","59"
"7","2016-12-31","0.00","0.00","0.00","0.00","0.00","59"
"8","2017-01-31","0.00","0.00","0.00","0.00","0.00","59"
"9","2017-02-28","0.00","0.00","0.00","0.00","0.00","59"
"10","2017-03-31","0.00","0.00","0.00","0.00","0.00","59"
"11","2017-04-30","0.00","0.00","0.00","0.00","0.00","59"
"12","2017-05-31","0.00","0.00","0.00","0.00","0.00","59"
"13","2016-06-30","1883.45","694.15","3146.41","11879.91","13399.33","60"
"14","2016-07-31","1900.97","728.64","4464.33","13044.65","27092.77","60"
"15","2016-08-31","2053.32","721.22","3001.33","4731.05","10836.29","60"
"16","2016-09-30","2240.37","654.69","5582.98","9370.03","12308.13","60"
"17","2016-10-31","1631.46","668.85","3098.37","4775.80","8529.42","60"
"18","2016-11-30","1519.90","553.07","2346.38","1543.32","6519.32","60"
"19","2016-12-31","1654.01","575.96","4593.07","1333.38","11349.45","60"
"20","2017-01-31","2002.25","645.31","2663.25","4415.49","9812.17","60"
"21","2017-02-28","1586.76","593.03","2216.74","1801.88","6915.80","60"
"22","2017-03-31","905.25","461.18","3175.10","936.12","5865.01","60"
"23","2017-04-30","1140.39","476.99","4133.91","1786.67","20541.52","60"
"24","2017-05-31","1144.62","491.58","2804.14","1889.15","6780.63","60"
"25","2016-06-30","8780.77","13734.14","41028.53","149028.59","94587.09","1309"
"26","2016-07-31","10613.28","8923.68","49526.38","102524.00","128133.42","1309"
"27","2016-08-31","11778.06","4458.95","1983.24","10273.56","70114.39","1309"
"28","2016-09-30","12108.25","6371.66","1177.05","5750.58","17777.89","1309"
"29","2016-10-31","819.23","1224.57","848.52","2534.92","6068.65","1309"
"30","2016-11-30","865.96","3457.22","1929.53","37364.93","195511.51","1309"
"31","2016-12-31","782.57","2848.49","1765.22","5222.90","7823.14","1309"
"32","2017-01-31","3090.70","8027.62","2060.17","1548.10","1225.57","1309"
"33","2017-02-28","337.21","558.64","296.82","739.54","737.15","1309"
"34","2017-03-31","131.40","197.46","283.33","887.32","333.52","1309"
"35","2017-04-30","134.68","336.23","414.35","654.93","657.77","1309"
"36","2017-05-31","76.38","64.20","94.46","118.58","259.85","1309"
"37","2016-06-30","1791.81","218.84","1741.40","807.36","3695.78","38"
"38","2016-07-31","2302.42","345.88","3330.70","365.89","4945.32","38"
"39","2016-08-31","2400.56","212.87","2061.86","361.63","4241.16","38"
"40","2016-09-30","1883.62","163.32","2830.97","1095.29","3290.20","38"
"41","2016-10-31","1968.01","148.98","2695.40","1085.02","3320.54","38"
"42","2016-11-30","1329.12","199.96","4055.56","1240.99","3441.99","38"
"43","2016-12-31","1062.55","125.40","700.32","640.68","1910.37","38"
"44","2017-01-31","1702.64","149.48","580.23","674.49","2293.84","38"
"45","2017-02-28","167.31","30.25","453.53","250.16","409.86","38"
"46","2017-03-31","736.11","73.50","461.71","149.62","307.44","38"
"47","2017-04-30","493.39","91.30","706.44","435.66","503.86","38"
"48","2017-05-31","263.49","45.99","251.12","129.52","479.69","38"
"49","2016-06-30","23572.90","13638.45","5726.55","13789.53","12006.89","505"
"50","2016-07-31","14214.45","19128.12","8645.48","15905.23","11070.70","505"
"51","2016-08-31","6608.22","15864.50","11081.66","13061.57","17670.88","505"
"52","2016-09-30","378.54","17677.13","20734.86","21055.29","20075.88","505"
"53","2016-10-31","1365.61","30343.78","33428.56","34325.98","38275.91","505"
"54","2016-11-30","1983.26","5269.59","36419.90","22074.65","44122.21","505"
"55","2016-12-31","1135.04","4835.39","9278.35","23561.12","20980.23","505"
"56","2017-01-31","1001.98","2157.82","9073.17","21510.40","1822.11","505"
"57","2017-02-28","1003.76","2045.77","4822.99","22289.10","734.15","505"
"58","2017-03-31","547.68","1039.54","5709.51","9280.56","197.95","505"
"59","2017-04-30","661.93","474.34","403.27","4428.02","301.55","505"
"60","2017-05-31","596.52","779.35","283.87","1681.91","117.45","505"
"61","2016-06-30","0.00","2.95","4.49","7.55","50.12","689"
"62","2016-07-31","0.00","2.44","3.28","5.06","51.92","689"
"63","2016-08-31","0.00","7.63","5.12","5.27","48.55","689"
"64","2016-09-30","0.00","6.70","7.14","10.11","57.15","689"
"65","2016-10-31","0.00","7.24","6.36","21.74","66.20","689"
"66","2016-11-30","0.00","5.32","5.63","14.42","47.56","689"
"67","2016-12-31","0.00","5.69","5.48","16.76","56.41","689"
"68","2017-05-31","0.00","0.43","0.79","1.99","11.64","689"
"69","2016-06-30","4199.53","3334.71","12560.52","12305.01","1724.38","91"
"70","2016-07-31","3119.55","2993.36","8203.39","10178.77","1619.87","91"
"71","2016-08-31","3845.50","2657.29","12125.59","12284.41","2482.66","91"
"72","2016-09-30","3555.54","2739.78","8724.00","14218.48","10179.57","91"
"73","2016-10-31","3892.06","2094.88","10147.23","20383.78","9181.37","91"
"74","2016-11-30","2670.85","10114.94","11502.55","36835.51","10513.94","91"
"75","2016-12-31","1879.40","9445.36","4437.68","56662.27","47497.45","91"
"76","2017-01-31","2139.43","22482.86","9252.12","417111.27","60654.65","91"
"77","2017-02-28","1709.08","2766.62","13096.12","7779.10","3995.25","91"
"78","2017-03-31","2528.88","1801.11","7710.25","10159.26","10636.81","91"
"79","2017-04-30","1505.64","1952.81","7525.29","7021.33","2781.22","91"
"80","2017-05-31","1506.89","1178.79","5545.39","5371.42","757.34","91"
"81","2016-06-30","0.01","0.05","0.12","0.69","1.69","4891"
"82","2016-07-31","0.25","0.14","0.07","0.56","1.56","4891"
"83","2016-08-31","0.02","0.07","0.06","0.61","1.48","4891"
"84","2016-09-30","0.05","0.07","0.16","0.48","1.51","4891"
"85","2016-10-31","0.06","0.07","0.15","0.37","0.80","4891"
"86","2016-11-30","0.06","0.08","0.14","0.63","0.99","4891"
"87","2016-12-31","0.30","0.04","3.58","0.70","0.49","4891"
"88","2017-01-31","0.05","0.01","0.07","0.30","0.26","4891"
"89","2017-02-28","0.18","0.01","0.03","0.18","0.38","4891"
"90","2017-03-31","0.21","0.03","0.07","0.73","1.11","4891"
"91","2017-04-30","0.47","0.02","0.06","0.16","0.85","4891"
"92","2017-05-31","0.20","0.02","0.04","1.91","0.46","4891"
"93","2016-06-30","97.65","175.42","191.74","355.14","20.51","942"
"94","2016-07-31","136.07","316.85","511.93","1224.11","175.70","942"
"95","2016-08-31","106.96","221.41","388.07","867.12","184.81","942"
"96","2016-09-30","15.69","39.73","118.38","244.39","61.77","942"
"97","2016-10-31","9.43","3.91","0.67","7.57","0.14","942"
"98","2016-11-30","103.37","450.08","466.69","675.86","11.44","942"
"99","2016-12-31","192.83","576.60","541.15","2737.99","793.18","942"
"100","2017-01-31","148.43","360.79","291.62","1136.63","1622.19","942"
"101","2017-02-28","5.82","102.39","690.25","852.93","0.27","942"
"102","2017-03-31","27.83","419.05","21602.25","24768.65","183282.07","942"
"103","2017-04-30","177.05","1000.51","6567.89","43623.79","196776.42","942"
"104","2017-05-31","167.55","672.11","1230.17","2015.79","1002.78","942"
"105","2016-06-30","0.00","0.00","0.00","0.00","192.16","85"
"106","2016-07-31","0.00","0.00","0.00","0.00","364.41","85"
"107","2016-08-31","0.00","0.00","0.00","0.00","548.33","85"
"108","2016-09-30","0.00","0.00","0.00","0.00","1550.66","85"
"109","2016-10-31","0.00","0.00","0.00","0.00","186.82","85"
"110","2016-11-30","0.00","0.00","0.00","0.00","423.51","85"
"111","2016-12-31","0.00","0.00","0.00","0.00","1307.78","85"
"112","2017-01-31","0.00","0.00","0.00","0.00","656.55","85"
"113","2017-02-28","0.00","0.00","0.00","0.00","123.43","85"
"114","2017-03-31","0.00","0.00","0.00","0.00","233.02","85"
"115","2017-04-30","0.00","0.00","0.00","0.00","984.57","85"
"116","2017-05-31","0.00","0.00","0.00","0.00","307.99","85"
"117","2016-06-30","341.55","5.13","1888.81","87.81","0.07","498"
"118","2016-07-31","4863.90","3.25","15582.96","2756.87","21565.60","498"
"119","2016-08-31","9322.67","1132.18","18058.80","5049.03","0.03","498"
"120","2016-09-30","27202.48","34718.85","27354.97","20822.06","46.61","498"
"121","2016-10-31","11294.14","3480.39","28997.34","6470.96","29.33","498"
"122","2016-11-30","1261.86","30071.48","5122.87","3463.22","72637.03","498"
"123","2016-12-31","6121.70","971.08","1938.81","2013.09","3101.87","498"
"124","2017-01-31","1235.78","1085.30","1824.45","2835.00","2247.95","498"
"125","2017-02-28","253.17","886.03","379.42","894.75","241.41","498"
"126","2017-03-31","36.61","54.98","90.67","45.53","2.77","498"
"127","2017-04-30","32.41","22.50","15.88","28.31","10.71","498"
"128","2017-05-31","36.49","27.29","27.99","45.69","16.69","498"
"129","2016-06-30","0.00","0.00","0.00","0.22","3.87","142"
"130","2016-07-31","0.00","0.00","0.15","0.02","1.28","142"
"131","2016-08-31","0.00","0.00","0.00","0.04","0.18","142"
"132","2016-09-30","0.00","0.00","0.00","0.07","0.25","142"
"133","2016-10-31","0.00","0.00","14.25","0.07","0.05","142"
"134","2016-11-30","0.00","0.00","0.07","0.27","0.25","142"
"135","2016-12-31","0.00","0.00","0.00","1.08","0.55","142"
"136","2017-01-31","0.00","0.00","0.17","0.71","0.33","142"
"137","2017-02-28","0.00","0.00","0.00","1.04","1.08","142"
"138","2017-03-31","0.00","0.02","0.43","1.33","0.50","142"
"139","2017-04-30","0.00","0.00","0.00","1.66","0.37","142"
"140","2017-05-31","0.00","0.00","0.00","0.60","0.18","142"
"141","2016-06-30","0.00","25.72","5.90","977.78","368.09","40"
"142","2016-07-31","0.00","448.90","2083.19","3665.43","605.63","40"
"143","2016-08-31","0.00","904.78","1268.65","2286.57","373.40","40"
"144","2016-09-30","227.90","587.53","768.64","1708.92","207.97","40"
"145","2016-10-31","0.00","263.46","889.13","493.72","191.75","40"
"146","2016-11-30","0.00","237.12","1161.37","284.88","224.89","40"
"147","2016-12-31","0.00","188.54","131.45","147.89","108.06","40"
"148","2017-01-31","0.00","160.29","407.24","221.97","207.65","40"
"149","2017-02-28","0.00","80.39","138.32","72.68","66.49","40"
"150","2017-03-31","22.00","202.31","236.21","168.73","138.79","40"
"151","2017-04-30","28.93","187.86","427.75","166.11","302.86","40"
"152","2017-05-31","0.00","191.63","319.44","110.62","354.00","40"
"153","2016-06-30","0.00","114.59","11.52","319.87","12.93","1152"
"154","2016-07-31","0.00","118.26","0.18","15.03","2.59","1152"
"155","2016-08-31","0.00","75.83","0.36","3.20","10.23","1152"
"156","2016-09-30","0.00","54.64","0.02","6.72","1.95","1152"
"157","2016-10-31","0.00","93.18","0.00","4.33","2.83","1152"
"158","2016-11-30","0.00","26.04","0.01","1.00","6.05","1152"
"159","2016-12-31","0.00","223.01","0.00","0.54","2.64","1152"
"160","2017-01-31","0.00","16.06","0.00","1.32","3.88","1152"
"161","2017-02-28","0.00","0.00","0.00","0.75","4.38","1152"
"162","2017-03-31","0.00","0.00","0.00","0.34","3.06","1152"
"163","2017-04-30","0.00","0.03","0.00","0.30","2.49","1152"
"164","2017-05-31","0.00","0.00","0.00","0.32","2.05","1152"
"165","2016-06-30","0.00","33661.00","35.60","660.81","1155.74","129"
"166","2016-07-31","0.00","433.68","2079.42","384.12","2501.54","129"
"167","2016-08-31","0.00","968.87","948.22","84.44","2089.08","129"
"168","2016-09-30","2.26","2186.58","413.23","89.38","828.67","129"
"169","2016-10-31","2.06","3659.09","0.60","388.29","563.43","129"
"170","2016-11-30","375.25","641.61","11455.17","718.82","813.61","129"
"171","2016-12-31","13.08","2055.95","783.04","214.36","171.85","129"
"172","2017-01-31","0.00","116.22","0.00","496.68","249.51","129"
"173","2017-02-28","0.00","0.84","0.00","0.42","2.61","129"
"174","2017-03-31","0.00","0.07","4.44","0.05","5.36","129"
"175","2017-04-30","0.00","0.01","1.59","0.01","11.01","129"
"176","2017-05-31","0.00","1.97","341.78","67.44","177.60","129"
"177","2016-06-30","0.00","0.00","0.00","86299.50","0.00","827"
"178","2016-07-31","0.00","0.00","0.00","86270.94","0.00","827"
"179","2016-08-31","0.00","0.00","0.00","86306.26","0.00","827"
"180","2016-09-30","0.00","0.00","0.00","86316.07","0.00","827"
"181","2016-10-31","0.00","0.00","0.00","86311.90","0.00","827"
"182","2016-11-30","0.00","0.00","0.00","85305.53","0.00","827"
"183","2016-12-31","0.00","0.00","0.00","54159.18","20512.09","827"
"184","2017-01-31","0.00","0.00","0.00","39728.41","16848.49","827"
"185","2017-02-28","0.00","0.00","0.00","36677.22","14973.89","827"
"186","2017-03-31","0.00","0.00","49336.94","31870.72","14004.47","827"
"187","2017-04-30","0.00","0.00","61460.20","31790.93","9209.10","827"
"188","2017-05-31","0.00","0.00","67609.65","28938.16","13380.80","827"
"189","2016-06-30","140333.88","0.00","243272.58","108149.17","110604.29","2750"
"190","2016-07-31","193392.35","25683.67","103790.18","49862.01","39511.89","2750"
"191","2016-08-31","153523.50","11024.71","95300.04","113298.90","94171.31","2750"
"192","2016-09-30","6345.93","130647.92","93727.76","62775.67","81475.58","2750"
"193","2016-10-31","137361.64","0.00","85093.59","53917.15","29740.25","2750"
"194","2016-11-30","76919.44","7784.20","54194.01","37141.36","18220.79","2750"
"195","2016-12-31","140213.00","157712.67","11389.00","85955.29","45010.62","2750"
"196","2017-01-31","182149.88","162862.44","7616.58","54836.17","18816.04","2750"
"197","2017-02-28","161722.58","301423.40","71448.42","37832.58","8277.44","2750"
"198","2017-03-31","151876.68","109641.46","86591.58","34268.16","10690.81","2750"
"199","2017-04-30","173433.07","180218.00","92956.98","34586.42","10917.08","2750"
"200","2017-05-31","73523.45","161423.04","66026.45","46038.14","26753.20","2750"
"201","2016-06-30","18.21","592.65","22.24","10.42","94.05","96"
"202","2016-07-31","228.32","768.44","0.02","48.80","275.62","96"
"203","2016-08-31","0.62","596.98","0.00","34.87","1025.45","96"
"204","2016-09-30","0.10","632.76","1.27","33.08","901.59","96"
"205","2016-10-31","52780.50","696.27","0.00","2.42","8.40","96"
"206","2016-11-30","24181.33","0.00","0.00","5.84","0.00","96"
"207","2016-12-31","0.00","1.62","1.13","12.98","49.30","96"
"208","2017-01-31","0.00","2.60","4.78","12.02","18.32","96"
"209","2017-02-28","0.00","0.00","0.00","1.74","0.00","96"
"210","2017-03-31","0.00","0.00","0.00","4.02","0.06","96"
"211","2017-04-30","0.00","0.00","0.00","4.43","0.02","96"
"212","2017-05-31","0.00","0.00","0.00","3.49","0.05","96"
"213","2016-06-30","14028.00","705.09","7178.15","685.87","1344.92","268"
"214","2016-07-31","118130.13","627.50","4059.15","336.46","2187.55","268"
"215","2016-08-31","9962.17","493.79","1965.55","144.97","2028.85","268"
"216","2016-09-30","48.02","76.06","402.92","151.31","815.39","268"
"217","2016-10-31","48.11","73.80","193.33","469.27","1958.16","268"
"218","2016-11-30","196.31","3450.98","245.80","1497.34","6588.08","268"
"219","2016-12-31","533.25","3654.76","290.36","1790.40","6761.93","268"
"220","2017-01-31","197.23","330.09","684.95","1070.13","3552.04","268"
"221","2017-02-28","14.15","21.96","128.02","111.05","84.86","268"
"222","2017-03-31","34.27","71.01","70.52","100.60","64.39","268"
"223","2017-04-30","133.23","1733.23","503.59","326.49","207.81","268"
"224","2017-05-31","142.04","149.04","147.17","535.22","300.38","268"
"225","2016-06-30","29912.11","752.26","956.15","6487.74","16209.22","223"
"226","2016-07-31","53943.00","1305.26","3167.70","8096.46","16590.03","223"
"227","2016-08-31","93794.52","1264.31","2038.22","9749.91","16591.65","223"
"228","2016-09-30","60664.52","1124.99","2044.58","12393.94","14154.17","223"
"229","2016-10-31","45925.16","10916.63","1401.45","14309.21","13778.84","223"
"230","2016-11-30","1008.03","1031.99","385.01","6350.12","16327.50","223"
"231","2016-12-31","745.79","807.65","523.38","5342.51","13191.64","223"
"232","2017-01-31","73510.77","451.49","443.51","5057.86","12016.94","223"
"233","2017-02-28","32966.53","343.08","110.14","2671.63","6560.85","223"
"234","2017-03-31","57197.30","725.34","84.76","530.90","3860.16","223"
"235","2017-04-30","72865.50","6690.74","173.30","596.28","12874.16","223"
"236","2017-05-31","1702.20","1266.67","230.57","1025.19","12643.45","223"
"237","2016-06-30","25952.99","36709.42","37081.60","32096.58","15604.12","365"
"238","2016-07-31","23867.33","35191.47","27730.74","34833.33","21404.21","365"
"239","2016-08-31","22278.91","29921.08","21996.47","33376.47","24700.15","365"
"240","2016-09-30","20770.13","33101.30","55178.30","35162.02","25936.07","365"
"241","2016-10-31","24160.26","40412.38","44675.50","43252.60","33258.95","365"
"242","2016-11-30","20176.19","57795.67","38703.74","26391.10","24616.62","365"
"243","2016-12-31","22494.61","53837.84","35944.74","36166.69","22298.09","365"
"244","2017-01-31","23731.80","36446.08","43970.25","39748.07","21353.31","365"
"245","2017-02-28","24536.57","33618.17","40897.16","38759.38","23047.94","365"
"246","2017-03-31","15972.60","48362.78","41141.74","36783.28","25810.80","365"
"247","2017-04-30","14275.37","37840.60","34632.39","37898.22","23071.02","365"
"248","2017-05-31","0.00","0.00","0.00","0.00","0.00","365"
"249","2016-06-30","0.00","5109.42","0.00","5283.78","4265.00","508"
"250","2016-07-31","0.00","4288.89","0.00","7409.36","9093.62","508"
"251","2016-08-31","0.00","3515.43","0.00","5284.60","3415.72","508"
"252","2016-09-30","0.00","9054.46","0.00","11303.14","8402.51","508"
"253","2016-10-31","0.00","10027.98","0.00","11146.88","10798.25","508"
"254","2016-11-30","0.00","10236.86","0.00","11339.30","9288.92","508"
"255","2016-12-31","0.00","15064.79","0.00","19322.90","11422.27","508"
"256","2017-01-31","0.00","12518.02","0.00","16639.56","14539.83","508"
"257","2017-02-28","0.00","15314.56","0.00","17210.49","11098.30","508"
"258","2017-03-31","0.00","8718.67","0.00","17978.02","11659.13","508"
"259","2017-04-30","0.00","6684.04","0.00","20373.94","15695.70","508"
"260","2017-05-31","0.00","5221.15","0.00","20036.63","12875.40","508"
"261","2016-06-30","47264.48","58950.22","56612.83","50092.32","47325.83","1077"
"262","2016-07-31","31546.78","56635.92","55637.32","51212.92","41469.29","1077"
"263","2016-08-31","23239.04","53524.53","49981.45","45682.53","36655.78","1077"
"264","2016-09-30","40204.90","59138.15","58703.60","53645.07","46930.76","1077"
"265","2016-10-31","48122.92","60614.58","55604.47","54324.08","39151.23","1077"
"266","2016-11-30","50980.74","60971.22","61923.67","56516.93","47113.71","1077"
"267","2016-12-31","49938.00","60928.44","57893.77","54395.52","39941.78","1077"
"268","2017-01-31","49849.13","60496.50","60180.45","56897.05","44954.77","1077"
"269","2017-02-28","38480.36","59155.72","55357.54","55324.54","49945.23","1077"
"270","2017-03-31","44317.93","43915.81","23275.61","35262.07","46767.57","1077"
"271","2017-04-30","0.00","1760.30","66.49","534.88","738.65","1077"
"272","2017-05-31","0.00","1677.75","170.11","314.42","1167.46","1077"
"273","2016-06-30","14814.24","25715.94","0.00","32378.91","46744.96","3642"
"274","2016-07-31","19187.25","23407.18","0.00","46401.23","64546.58","3642"
"275","2016-08-31","13961.87","17337.69","0.00","35035.41","38195.53","3642"
"276","2016-09-30","24007.07","7378.31","33367.00","40428.70","44146.76","3642"
"277","2016-10-31","45608.15","6913.59","1734.00","23559.23","68519.13","3642"
"278","2016-11-30","23267.13","2516.93","0.00","23967.96","56009.38","3642"
"279","2016-12-31","47980.04","10615.05","0.00","30187.36","41378.81","3642"
"280","2017-01-31","46609.79","15775.02","11557.00","23685.96","38630.25","3642"
"281","2017-02-28","903.46","119.25","0.00","18518.92","54210.94","3642"
"282","2017-03-31","743.70","69.44","0.00","12936.45","70633.81","3642"
"283","2017-04-30","174.42","71.88","0.00","12717.39","85422.50","3642"
"284","2017-05-31","918.54","146.50","0.00","23108.72","85739.13","3642"
"285","2016-06-30","0.00","0.00","0.00","0.13","0.16","144"
"286","2016-07-31","0.00","0.00","0.00","0.00","0.04","144"
"287","2016-08-31","0.00","0.00","0.00","0.00","0.01","144"
"288","2016-09-30","19293.18","0.00","1948.29","384.68","23.88","144"
"289","2016-10-31","0.00","3747.40","569.22","3528.23","1714.04","144"
"290","2016-11-30","0.00","10020.22","8498.19","12251.17","11621.85","144"
"291","2016-12-31","0.00","14195.00","10665.50","11144.81","13846.93","144"
"292","2017-01-31","0.00","0.00","6269.25","6861.66","8902.90","144"
"293","2017-02-28","8805.36","3271.91","364.08","2020.28","2024.35","144"
"294","2017-03-31","9572.73","10775.80","3347.61","2669.04","6323.30","144"
"295","2017-04-30","5531.10","0.00","438.10","1876.63","563.27","144"
"296","2017-05-31","4070.04","360.50","50.68","147.11","1333.71","144"
"297","2016-06-30","7701.43","7898.15","20802.49","4941.13","11381.88","2001"
"298","2016-07-31","9627.09","11820.31","23268.54","15379.73","2518.54","2001"
"299","2016-08-31","8182.58","11339.92","32664.16","46194.55","4527.30","2001"
"300","2016-09-30","9765.91","11910.86","37916.47","55430.29","10447.18","2001"
"301","2016-10-31","10019.82","3229.52","14973.00","29177.92","4069.69","2001"
"302","2016-11-30","9392.76","4319.06","11433.60","32239.76","11310.77","2001"
"303","2016-12-31","7718.59","9575.72","16885.04","21316.30","29920.03","2001"
"304","2017-01-31","6104.38","55240.16","15223.19","29112.51","26055.70","2001"
"305","2017-02-28","6813.26","17743.24","23215.89","26118.43","25731.70","2001"
"306","2017-03-31","10879.55","22393.70","31855.69","33893.81","37811.92","2001"
"307","2017-04-30","10863.89","21075.40","39415.11","42595.31","35494.45","2001"
"308","2017-05-31","9899.82","4662.05","4398.87","12098.58","13948.13","2001"
"309","2016-06-30","0.00","0.00","0.00","17925.16","24596.84","169"
"310","2016-07-31","0.00","0.00","0.00","29219.83","23694.76","169"
"311","2016-08-31","0.00","0.00","0.00","38779.71","21766.23","169"
"312","2016-09-30","0.00","0.00","0.00","42467.68","19222.55","169"
"313","2016-10-31","0.00","0.00","0.00","28055.77","8510.66","169"
"314","2016-11-30","0.00","0.00","3020399.00","70364.12","19510.86","169"
"315","2016-12-31","0.00","556.00","20891.00","81721.73","19517.33","169"
"316","2017-01-31","0.00","0.00","130.00","37567.80","16901.11","169"
"317","2017-02-28","0.00","0.00","0.00","8679.70","7132.29","169"
"318","2017-03-31","0.00","2597.00","0.00","8321.82","7618.89","169"
"319","2017-04-30","0.00","47.57","0.00","10226.21","7880.27","169"
"320","2017-05-31","34.67","7075.60","0.00","6704.64","7451.28","169"
"321","2016-06-30","17763.49","90411.95","290364.58","358118.88","832475.37","1493"
"322","2016-07-31","21588.48","224437.79","530861.45","451188.06","792753.41","1493"
"323","2016-08-31","69185.99","151724.23","90081.42","150929.91","154112.32","1493"
"324","2016-09-30","24682.62","102679.17","67591.63","109900.90","57545.42","1493"
"325","2016-10-31","10351.47","36310.16","91527.90","50471.44","22413.73","1493"
"326","2016-11-30","23727.70","13079.16","19641.52","31546.47","18403.97","1493"
"327","2016-12-31","1620.55","120.12","521.79","599.08","923.52","1493"
"328","2017-01-31","3144.93","432.26","937.57","898.92","1483.60","1493"
"329","2017-02-28","2150.17","350.30","696.25","658.48","517.28","1493"
"330","2017-03-31","5716.23","1714.48","1316.11","2610.81","1527.56","1493"
"331","2017-04-30","15004.02","5824.52","7126.68","55770.36","35479.30","1493"
"332","2017-05-31","16409.24","30234.04","3155.13","96226.05","64142.01","1493"
"333","2016-06-30","14655.69","0.00","0.00","470.50","0.00","2339"
"334","2016-07-31","11860.46","107.00","3118.00","0.00","0.00","2339"
"335","2016-08-31","12021.96","0.00","31.00","25.00","0.00","2339"
"336","2016-09-30","6871.27","0.00","0.00","0.00","0.00","2339"
"337","2016-10-31","5990.46","0.00","0.00","0.00","0.00","2339"
"338","2016-11-30","3505.18","0.00","0.00","0.00","0.00","2339"
"339","2016-12-31","9561.39","0.00","0.00","0.00","0.00","2339"
"340","2017-01-31","5262.15","0.00","0.00","0.00","0.00","2339"
"341","2017-02-28","5753.49","0.00","0.00","0.00","0.00","2339"
"342","2017-03-31","3701.98","0.00","0.00","0.00","0.00","2339"
"343","2017-04-30","6497.23","0.00","0.00","871.00","0.00","2339"
"344","2017-05-31","7232.45","0.00","0.00","0.00","0.00","2339"
"345","2016-06-30","1096.40","8720.52","52988.95","89934.61","166638.50","640"
"346","2016-07-31","1239.00","23275.28","58327.74","97203.98","127914.78","640"
"347","2016-08-31","3596.00","34814.91","89682.81","114260.05","143211.72","640"
"348","2016-09-30","134288.33","49827.84","99792.97","79629.58","120646.13","640"
"349","2016-10-31","12565.73","62505.08","66443.10","92079.23","111726.39","640"
"350","2016-11-30","14194.58","0.00","19039.45","25920.94","28264.74","640"
"351","2016-12-31","15819.60","0.00","16774.18","19107.40","17807.62","640"
"352","2017-01-31","42606.08","2407.19","14623.89","15582.25","16920.76","640"
"353","2017-02-28","26845.78","2393.71","10920.96","9835.03","14682.07","640"
"354","2017-03-31","13299.75","5225.29","5979.18","5549.93","8798.58","640"
"355","2017-04-30","15359.73","0.00","5867.00","4888.39","7982.13","640"
"356","2017-05-31","4961.93","407.73","7133.57","4734.90","8149.15","640"
"357","2016-06-30","0.00","75.67","0.00","671.51","222.62","512"
"358","2016-07-31","0.00","15.19","424.78","52.22","27.70","512"
"359","2016-08-31","0.00","554.83","1117.97","196.26","161.73","512"
"360","2016-09-30","0.00","0.00","382.76","199.92","267.43","512"
"361","2016-10-31","0.00","0.00","0.00","7.55","8.09","512"
"362","2016-11-30","0.00","17.39","39.47","48.83","44.57","512"
"363","2016-12-31","0.00","0.00","0.00","13.40","13.55","512"
"364","2017-01-31","0.00","0.00","0.00","21.19","110.28","512"
"365","2017-02-28","0.00","125.28","0.00","539.14","20.88","512"
"366","2017-03-31","0.00","57.48","0.00","164.52","58.00","512"
"367","2017-04-30","0.00","0.00","0.00","351.69","40.23","512"
"368","2017-05-31","0.00","38.74","0.00","130.55","134.84","512"
"369","2016-06-30","0.00","0.00","0.00","147.36","319.41","57"
"370","2016-07-31","0.00","0.00","0.00","56.44","108.72","57"
"371","2016-08-31","0.00","0.00","0.00","86.35","851.84","57"
"372","2016-09-30","0.00","0.00","0.00","335.79","2920.62","57"
"373","2016-10-31","0.00","0.00","0.00","146.91","1188.22","57"
"374","2016-11-30","0.00","0.00","0.00","47.00","1366.64","57"
"375","2016-12-31","0.00","0.00","0.00","72.50","1635.66","57"
"376","2017-01-31","0.00","0.00","0.00","570.40","825.67","57"
"377","2017-02-28","0.00","0.00","0.00","207.96","605.44","57"
"378","2017-03-31","0.00","0.00","0.00","184.82","128.01","57"
"379","2017-04-30","0.00","0.00","0.00","96.07","114.94","57"
"380","2017-05-31","0.00","0.00","0.00","46.07","273.67","57"
"381","2016-06-30","0.00","12646.35","0.00","16049.17","4094.60","211"
"382","2016-07-31","0.00","4412.69","0.00","22563.59","6086.45","211"
"383","2016-08-31","0.00","3091.52","0.00","15457.37","7874.54","211"
"384","2016-09-30","0.00","3417.39","0.00","15811.87","5739.24","211"
"385","2016-10-31","0.00","3391.31","0.00","20325.33","7269.79","211"
"386","2016-11-30","0.00","2626.27","0.00","20157.55","7663.20","211"
"387","2016-12-31","0.00","3130.20","0.00","16803.69","6169.91","211"
"388","2017-01-31","0.00","2915.01","0.00","15571.86","10555.28","211"
"389","2017-02-28","0.00","2859.49","0.00","20200.68","17396.26","211"
"390","2017-03-31","4587.00","4217.37","0.00","9783.72","16008.36","211"
"391","2017-04-30","2562.07","3964.43","0.00","15180.31","14284.49","211"
"392","2017-05-31","8206.76","4478.63","0.00","23048.47","17544.31","211"
