"id","date","day","oneMonth","twoMonth","threeMonth","sixMonth","wdzjPlatId"
"1","2016-06-30","4.38","5.20","4.10","4.70","8.38","59"
"2","2016-07-31","4.42","5.19","4.13","4.64","8.38","59"
"3","2016-08-31","4.39","5.24","4.06","5.09","8.38","59"
"4","2016-09-30","4.35","5.22","7.84","7.47","8.38","59"
"5","2016-10-31","4.44","5.19","7.84","7.64","8.39","59"
"6","2016-11-30","4.72","4.89","7.84","7.73","8.39","59"
"7","2016-12-31","4.95","4.84","7.94","7.77","8.39","59"
"8","2017-01-31","4.77","5.44","7.96","7.77","8.40","59"
"9","2017-02-28","4.44","4.97","7.91","7.60","8.40","59"
"10","2017-03-31","4.63","4.85","7.91","7.12","8.39","59"
"11","2017-04-30","4.17","5.18","0.00","6.27","8.39","59"
"12","2017-05-31","4.16","5.18","0.00","6.00","8.39","59"
"13","2016-06-30","6.70","9.37","9.20","9.43","11.03","60"
"14","2016-07-31","6.92","9.32","9.25","10.86","11.32","60"
"15","2016-08-31","5.15","9.12","9.11","9.79","10.84","60"
"16","2016-09-30","5.15","9.51","9.54","9.16","10.79","60"
"17","2016-10-31","3.20","9.30","9.35","9.30","11.04","60"
"18","2016-11-30","5.33","8.94","10.67","9.12","10.90","60"
"19","2016-12-31","7.03","9.24","9.16","9.37","10.97","60"
"20","2017-01-31","5.66","9.32","8.77","9.68","10.91","60"
"21","2017-02-28","4.63","7.64","7.81","8.40","10.38","60"
"22","2017-03-31","6.44","7.56","8.07","8.87","10.91","60"
"23","2017-04-30","5.87","8.16","8.78","9.63","10.58","60"
"24","2017-05-31","5.65","7.80","7.61","8.52","10.64","60"
"25","2016-06-30","5.57","5.97","6.30","7.24","7.67","1309"
"26","2016-07-31","4.65","6.19","6.31","7.11","7.93","1309"
"27","2016-08-31","5.06","5.94","6.23","7.17","8.05","1309"
"28","2016-09-30","5.31","5.84","6.28","7.17","7.76","1309"
"29","2016-10-31","4.76","5.16","6.34","7.23","8.03","1309"
"30","2016-11-30","4.89","5.05","6.31","7.16","7.98","1309"
"31","2016-12-31","5.17","4.99","6.12","7.20","7.95","1309"
"32","2017-01-31","5.20","5.45","6.11","7.09","8.01","1309"
"33","2017-02-28","5.45","5.61","6.24","7.08","8.00","1309"
"34","2017-03-31","5.32","5.56","6.29","7.11","8.01","1309"
"35","2017-04-30","5.19","5.66","6.25","7.20","7.99","1309"
"36","2017-05-31","5.49","5.67","6.30","6.86","8.00","1309"
"37","2016-06-30","9.53","9.52","9.61","9.77","12.03","38"
"38","2016-07-31","8.97","9.56","9.54","9.55","12.22","38"
"39","2016-08-31","8.29","9.62","9.56","9.53","12.15","38"
"40","2016-09-30","8.15","9.13","9.00","9.17","11.86","38"
"41","2016-10-31","7.32","9.18","8.88","9.10","11.72","38"
"42","2016-11-30","8.02","9.16","8.81","9.48","11.35","38"
"43","2016-12-31","6.93","9.44","9.78","10.02","11.93","38"
"44","2017-01-31","7.31","9.37","9.31","9.97","11.94","38"
"45","2017-02-28","7.37","8.26","7.40","8.88","10.35","38"
"46","2017-03-31","5.15","7.54","7.20","8.05","9.96","38"
"47","2017-04-30","5.27","7.49","7.21","8.04","10.34","38"
"48","2017-05-31","5.25","7.44","7.20","8.03","10.38","38"
"49","2016-06-30","9.34","8.57","9.24","9.65","11.07","505"
"50","2016-07-31","8.76","8.88","9.37","9.66","10.98","505"
"51","2016-08-31","8.60","8.56","9.68","9.63","10.63","505"
"52","2016-09-30","8.61","8.73","8.82","9.38","10.01","505"
"53","2016-10-31","8.75","8.67","8.82","9.34","9.06","505"
"54","2016-11-30","9.33","8.83","8.68","9.46","9.22","505"
"55","2016-12-31","8.49","8.81","8.56","9.35","10.00","505"
"56","2017-01-31","7.78","8.10","8.28","9.32","10.42","505"
"57","2017-02-28","7.52","7.99","8.09","9.35","10.24","505"
"58","2017-03-31","7.39","7.66","3.05","8.69","10.02","505"
"59","2017-04-30","7.23","7.48","7.55","7.87","10.38","505"
"60","2017-05-31","6.99","7.77","7.80","7.53","10.35","505"
"61","2016-06-30","0.00","10.05","11.93","11.84","12.67","689"
"62","2016-07-31","0.00","10.38","12.01","11.31","12.57","689"
"63","2016-08-31","0.00","11.15","12.18","11.47","12.57","689"
"64","2016-09-30","0.00","10.57","12.13","11.27","12.56","689"
"65","2016-10-31","0.00","10.31","12.11","11.23","12.31","689"
"66","2016-11-30","0.00","10.51","11.98","11.40","12.27","689"
"67","2016-12-31","0.00","11.13","11.66","11.76","12.28","689"
"68","2017-05-31","0.00","12.20","12.14","10.93","10.96","689"
"69","2016-06-30","10.96","10.79","11.51","12.35","13.87","91"
"70","2016-07-31","11.51","10.88","11.48","12.44","13.92","91"
"71","2016-08-31","10.29","10.54","11.03","11.81","13.53","91"
"72","2016-09-30","9.71","9.92","10.38","10.97","12.99","91"
"73","2016-10-31","8.74","9.55","9.89","11.00","12.99","91"
"74","2016-11-30","9.18","9.41","9.76","11.16","13.00","91"
"75","2016-12-31","12.53","10.88","12.02","11.18","13.02","91"
"76","2017-01-31","10.39","10.11","10.16","10.51","12.95","91"
"77","2017-02-28","9.63","9.45","9.70","9.79","12.25","91"
"78","2017-03-31","8.93","9.12","9.49","9.51","11.93","91"
"79","2017-04-30","9.50","9.26","9.41","9.72","11.91","91"
"80","2017-05-31","8.87","8.80","9.00","8.81","11.06","91"
"81","2016-06-30","7.10","7.10","7.10","7.10","7.10","4891"
"82","2016-07-31","7.10","7.10","6.92","6.91","6.92","4891"
"83","2016-08-31","6.64","6.61","6.60","6.60","6.60","4891"
"84","2016-09-30","6.60","6.60","6.60","6.60","6.60","4891"
"85","2016-10-31","6.60","6.60","6.60","6.70","6.60","4891"
"86","2016-11-30","6.60","6.60","6.60","6.72","6.92","4891"
"87","2016-12-31","6.60","6.60","6.60","6.67","7.11","4891"
"88","2017-01-31","6.60","6.60","6.60","6.65","7.04","4891"
"89","2017-02-28","6.60","6.60","6.60","6.71","7.39","4891"
"90","2017-03-31","6.52","6.56","6.51","6.66","7.30","4891"
"91","2017-04-30","6.15","6.10","6.10","6.28","6.78","4891"
"92","2017-05-31","6.32","6.33","6.43","6.52","6.66","4891"
"93","2016-06-30","10.32","11.10","11.09","11.30","14.95","942"
"94","2016-07-31","10.47","11.05","11.12","11.37","14.76","942"
"95","2016-08-31","10.43","11.10","11.17","11.46","14.69","942"
"96","2016-09-30","10.20","11.05","11.16","11.36","15.11","942"
"97","2016-10-31","10.18","11.02","11.13","11.40","15.02","942"
"98","2016-11-30","9.93","9.90","10.09","10.66","14.41","942"
"99","2016-12-31","10.91","10.78","10.78","10.52","14.36","942"
"100","2017-01-31","11.14","10.76","9.54","9.97","14.67","942"
"101","2017-02-28","8.46","8.89","9.13","9.92","13.98","942"
"102","2017-03-31","8.49","8.84","9.17","9.98","13.29","942"
"103","2017-04-30","9.72","9.73","9.73","9.96","13.26","942"
"104","2017-05-31","11.41","11.40","11.07","10.26","13.94","942"
"105","2016-06-30","0.00","0.00","0.00","0.00","11.80","85"
"106","2016-07-31","0.00","0.00","0.00","0.00","11.80","85"
"107","2016-08-31","0.00","0.00","0.00","0.00","11.85","85"
"108","2016-09-30","0.00","0.00","0.00","0.00","11.80","85"
"109","2016-10-31","0.00","0.00","0.00","0.00","11.79","85"
"110","2016-11-30","0.00","0.00","0.00","0.00","11.84","85"
"111","2016-12-31","0.00","0.00","0.00","0.00","11.78","85"
"112","2017-01-31","0.00","0.00","0.00","0.00","11.61","85"
"113","2017-02-28","0.00","0.00","0.00","0.00","11.58","85"
"114","2017-03-31","0.00","0.00","0.00","0.00","11.61","85"
"115","2017-04-30","0.00","0.00","0.00","0.00","11.55","85"
"116","2017-05-31","0.00","0.00","0.00","0.00","11.56","85"
"117","2016-06-30","11.24","7.30","8.53","9.42","7.09","498"
"118","2016-07-31","9.44","7.10","8.61","9.97","8.93","498"
"119","2016-08-31","9.31","7.30","8.32","9.70","11.75","498"
"120","2016-09-30","8.55","7.43","8.51","9.74","11.65","498"
"121","2016-10-31","7.52","7.34","8.46","9.57","11.76","498"
"122","2016-11-30","6.69","8.81","8.59","8.96","9.34","498"
"123","2016-12-31","8.38","10.21","8.59","8.88","10.10","498"
"124","2017-01-31","6.47","9.50","9.11","9.41","9.98","498"
"125","2017-02-28","7.39","8.06","8.62","10.09","11.64","498"
"126","2017-03-31","7.85","7.81","8.60","10.37","11.55","498"
"127","2017-04-30","7.17","7.93","8.46","9.94","10.97","498"
"128","2017-05-31","7.41","7.58","8.69","10.21","11.02","498"
"129","2016-06-30","0.00","0.00","7.70","8.69","10.72","142"
"130","2016-07-31","0.00","0.00","7.70","8.68","10.67","142"
"131","2016-08-31","0.00","0.00","7.70","8.73","10.62","142"
"132","2016-09-30","0.00","0.00","7.70","8.74","10.60","142"
"133","2016-10-31","0.00","0.00","7.70","8.79","10.54","142"
"134","2016-11-30","0.00","0.00","7.70","8.75","10.53","142"
"135","2016-12-31","0.00","0.00","7.70","8.72","10.52","142"
"136","2017-01-31","0.00","0.00","7.70","8.74","10.51","142"
"137","2017-02-28","0.00","7.60","7.70","8.75","10.56","142"
"138","2017-03-31","0.00","7.60","7.70","8.74","10.72","142"
"139","2017-04-30","0.00","7.60","8.37","8.74","10.59","142"
"140","2017-05-31","0.00","7.60","8.75","8.80","10.56","142"
"141","2016-06-30","0.00","10.02","11.41","7.65","11.92","40"
"142","2016-07-31","0.00","8.40","6.69","7.76","12.01","40"
"143","2016-08-31","0.00","7.60","7.50","7.98","12.12","40"
"144","2016-09-30","0.00","8.18","9.33","7.81","12.17","40"
"145","2016-10-31","0.00","8.99","7.60","7.80","12.20","40"
"146","2016-11-30","0.00","9.21","8.40","8.19","11.98","40"
"147","2016-12-31","0.00","8.40","8.83","8.15","11.97","40"
"148","2017-01-31","0.00","9.12","8.87","8.12","11.86","40"
"149","2017-02-28","0.00","9.31","8.83","8.76","11.75","40"
"150","2017-03-31","10.00","9.51","9.27","9.05","11.59","40"
"151","2017-04-30","10.00","9.84","9.56","9.28","11.40","40"
"152","2017-05-31","0.00","9.78","9.76","9.36","11.21","40"
"153","2016-06-30","0.00","6.31","7.97","7.69","10.55","1152"
"154","2016-07-31","0.00","6.72","7.74","7.58","10.32","1152"
"155","2016-08-31","0.00","6.04","8.04","7.36","9.81","1152"
"156","2016-09-30","0.00","6.13","8.07","7.29","9.39","1152"
"157","2016-10-31","0.00","6.06","7.96","7.29","9.22","1152"
"158","2016-11-30","0.00","6.05","7.88","7.33","9.17","1152"
"159","2016-12-31","0.00","7.05","7.79","7.39","9.22","1152"
"160","2017-01-31","0.00","7.60","7.53","7.43","8.97","1152"
"161","2017-02-28","0.00","7.53","7.82","7.40","8.86","1152"
"162","2017-03-31","0.00","7.70","7.76","7.37","8.75","1152"
"163","2017-04-30","0.00","7.68","7.83","7.33","8.71","1152"
"164","2017-05-31","0.00","7.80","7.91","7.10","8.42","1152"
"165","2016-06-30","0.00","11.00","7.80","7.82","11.22","129"
"166","2016-07-31","0.00","7.79","6.63","7.84","12.30","129"
"167","2016-08-31","0.00","7.80","6.90","7.88","11.94","129"
"168","2016-09-30","0.00","7.70","6.56","8.19","12.35","129"
"169","2016-10-31","0.00","6.06","7.80","8.05","10.73","129"
"170","2016-11-30","0.00","6.81","7.80","7.93","10.92","129"
"171","2016-12-31","6.80","6.72","7.61","8.33","11.76","129"
"172","2017-01-31","0.00","6.71","7.80","8.19","11.92","129"
"173","2017-02-28","0.00","6.83","7.75","8.21","11.36","129"
"174","2017-03-31","0.00","6.82","7.72","7.94","10.63","129"
"175","2017-04-30","0.00","6.85","7.21","7.70","10.16","129"
"176","2017-05-31","0.00","6.31","7.05","7.44","9.84","129"
"177","2016-06-30","0.00","0.00","0.00","7.81","0.00","827"
"178","2016-07-31","0.00","0.00","0.00","7.80","0.00","827"
"179","2016-08-31","0.00","0.00","0.00","7.80","0.00","827"
"180","2016-09-30","0.00","0.00","0.00","7.51","0.00","827"
"181","2016-10-31","0.00","0.00","0.00","7.50","0.00","827"
"182","2016-11-30","0.00","0.00","0.00","7.25","0.00","827"
"183","2016-12-31","0.00","0.00","0.00","6.61","7.46","827"
"184","2017-01-31","0.00","0.00","0.00","6.23","7.55","827"
"185","2017-02-28","0.00","0.00","0.00","6.27","7.54","827"
"186","2017-03-31","0.00","0.00","7.78","6.27","7.53","827"
"187","2017-04-30","0.00","0.00","7.70","6.23","7.58","827"
"188","2017-05-31","0.00","0.00","7.71","6.22","7.49","827"
"189","2016-06-30","5.50","0.00","6.87","8.16","9.34","2750"
"190","2016-07-31","5.63","6.05","6.82","7.88","9.00","2750"
"191","2016-08-31","6.09","8.92","6.69","7.81","8.66","2750"
"192","2016-09-30","9.16","6.03","6.43","7.38","8.61","2750"
"193","2016-10-31","6.63","9.61","7.15","7.98","8.47","2750"
"194","2016-11-30","7.87","6.50","6.99","7.99","8.47","2750"
"195","2016-12-31","7.35","7.35","7.44","7.48","8.89","2750"
"196","2017-01-31","6.93","6.79","7.54","7.51","8.45","2750"
"197","2017-02-28","6.31","7.08","6.53","7.56","8.30","2750"
"198","2017-03-31","6.21","5.98","6.40","7.44","7.80","2750"
"199","2017-04-30","6.02","5.89","6.46","7.47","7.93","2750"
"200","2017-05-31","7.59","6.31","6.87","7.55","7.90","2750"
"201","2016-06-30","8.16","8.48","9.68","10.59","11.73","96"
"202","2016-07-31","7.86","8.50","8.60","10.63","11.77","96"
"203","2016-08-31","7.69","8.51","9.75","10.66","11.79","96"
"204","2016-09-30","7.58","8.71","8.89","10.53","11.77","96"
"205","2016-10-31","7.00","8.78","9.62","10.58","11.76","96"
"206","2016-11-30","7.00","8.92","8.99","10.69","11.76","96"
"207","2016-12-31","0.00","8.96","9.63","10.76","11.77","96"
"208","2017-01-31","0.00","8.95","8.95","10.77","11.75","96"
"209","2017-02-28","0.00","8.88","9.16","10.03","11.28","96"
"210","2017-03-31","0.00","7.68","7.66","8.74","10.83","96"
"211","2017-04-30","0.00","7.36","7.54","8.32","10.49","96"
"212","2017-05-31","0.00","7.20","7.30","8.14","10.24","96"
"213","2016-06-30","6.50","6.97","7.50","7.74","9.67","268"
"214","2016-07-31","2.55","6.91","7.50","7.92","9.72","268"
"215","2016-08-31","7.55","6.78","7.50","7.87","9.88","268"
"216","2016-09-30","6.50","6.81","7.50","8.02","9.73","268"
"217","2016-10-31","6.50","7.05","7.50","8.32","9.72","268"
"218","2016-11-30","6.50","7.49","7.50","8.03","9.76","268"
"219","2016-12-31","6.50","7.49","7.50","8.09","9.88","268"
"220","2017-01-31","6.50","6.83","7.50","8.10","9.73","268"
"221","2017-02-28","6.50","6.87","7.50","8.43","9.59","268"
"222","2017-03-31","6.50","7.44","7.50","7.97","9.66","268"
"223","2017-04-30","6.50","7.50","7.50","8.41","9.67","268"
"224","2017-05-31","6.50","7.44","7.50","7.94","9.67","268"
"225","2016-06-30","14.58","12.01","9.95","9.48","12.11","223"
"226","2016-07-31","14.31","11.18","8.61","9.70","12.16","223"
"227","2016-08-31","14.40","11.09","8.63","9.73","12.13","223"
"228","2016-09-30","14.98","10.95","10.13","9.81","12.07","223"
"229","2016-10-31","15.00","10.67","9.83","9.77","12.18","223"
"230","2016-11-30","10.34","10.50","9.62","9.32","11.57","223"
"231","2016-12-31","10.25","10.29","9.65","9.32","11.58","223"
"232","2017-01-31","15.00","9.91","9.92","9.40","11.68","223"
"233","2017-02-28","14.99","9.80","9.63","9.81","11.81","223"
"234","2017-03-31","15.00","8.61","9.54","8.12","11.95","223"
"235","2017-04-30","15.00","11.91","9.57","8.00","11.55","223"
"236","2017-05-31","8.65","7.82","9.87","8.59","11.62","223"
"237","2016-06-30","8.81","9.22","9.89","9.90","9.92","365"
"238","2016-07-31","8.64","8.47","9.37","9.60","9.99","365"
"239","2016-08-31","8.50","9.26","11.22","9.47","9.85","365"
"240","2016-09-30","8.36","9.29","9.32","10.25","10.91","365"
"241","2016-10-31","8.51","9.44","9.58","9.97","10.48","365"
"242","2016-11-30","8.63","9.31","10.78","10.50","10.60","365"
"243","2016-12-31","8.68","10.44","11.26","10.15","11.10","365"
"244","2017-01-31","8.72","10.08","11.05","9.35","10.53","365"
"245","2017-02-28","9.55","10.42","10.93","8.91","10.45","365"
"246","2017-03-31","10.35","9.77","10.80","8.52","10.06","365"
"247","2017-04-30","10.16","9.66","10.38","9.94","9.95","365"
"248","2017-05-31","0.00","0.00","0.00","0.00","0.00","365"
"249","2016-06-30","0.00","6.73","0.00","7.98","11.35","508"
"250","2016-07-31","0.00","6.73","0.00","7.97","11.35","508"
"251","2016-08-31","0.00","6.62","0.00","7.97","11.32","508"
"252","2016-09-30","0.00","6.57","0.00","7.86","11.26","508"
"253","2016-10-31","0.00","6.60","0.00","7.83","11.17","508"
"254","2016-11-30","0.00","6.59","0.00","7.83","11.24","508"
"255","2016-12-31","0.00","6.67","0.00","8.03","11.43","508"
"256","2017-01-31","0.00","6.66","0.00","7.88","11.23","508"
"257","2017-02-28","0.00","6.47","0.00","7.91","11.25","508"
"258","2017-03-31","0.00","6.27","0.00","7.80","11.28","508"
"259","2017-04-30","0.00","6.05","0.00","7.79","11.12","508"
"260","2017-05-31","0.00","5.91","0.00","7.71","10.99","508"
"261","2016-06-30","12.44","6.80","9.00","9.64","12.53","1077"
"262","2016-07-31","13.03","6.77","9.00","9.66","12.55","1077"
"263","2016-08-31","13.25","6.73","9.00","9.68","12.56","1077"
"264","2016-09-30","13.60","6.67","9.00","9.66","11.54","1077"
"265","2016-10-31","12.96","6.53","8.92","9.46","12.53","1077"
"266","2016-11-30","8.49","5.57","8.60","9.16","12.51","1077"
"267","2016-12-31","9.46","6.19","8.60","9.17","12.51","1077"
"268","2017-01-31","9.01","6.00","8.60","9.12","12.55","1077"
"269","2017-02-28","9.69","6.06","8.60","9.20","12.45","1077"
"270","2017-03-31","10.10","6.73","8.73","9.18","10.25","1077"
"271","2017-04-30","0.00","9.20","9.20","9.20","9.20","1077"
"272","2017-05-31","0.00","9.20","9.20","9.20","9.20","1077"
"273","2016-06-30","6.52","7.18","0.00","7.97","9.16","3642"
"274","2016-07-31","6.67","7.04","8.10","7.98","9.59","3642"
"275","2016-08-31","6.50","7.32","8.10","7.90","9.29","3642"
"276","2016-09-30","6.85","6.51","6.50","8.02","9.45","3642"
"277","2016-10-31","8.63","6.50","6.50","8.29","9.82","3642"
"278","2016-11-30","7.52","6.50","0.00","8.31","9.63","3642"
"279","2016-12-31","9.35","6.50","0.00","8.37","9.58","3642"
"280","2017-01-31","9.93","6.50","6.60","8.32","9.57","3642"
"281","2017-02-28","8.11","6.50","0.00","8.42","9.57","3642"
"282","2017-03-31","8.17","6.50","0.00","8.49","9.45","3642"
"283","2017-04-30","7.56","6.50","6.80","8.50","9.77","3642"
"284","2017-05-31","7.75","6.97","0.00","8.42","9.87","3642"
"285","2016-06-30","0.00","6.07","6.50","7.61","8.29","144"
"286","2016-07-31","0.00","6.84","6.47","8.13","8.28","144"
"287","2016-08-31","0.00","7.01","6.35","8.08","8.78","144"
"288","2016-09-30","6.06","7.67","7.30","7.90","8.06","144"
"289","2016-10-31","0.00","6.69","6.72","8.11","8.73","144"
"290","2016-11-30","0.00","10.38","8.26","9.88","10.87","144"
"291","2016-12-31","0.00","10.73","9.92","10.38","10.76","144"
"292","2017-01-31","0.00","0.00","10.54","10.24","10.73","144"
"293","2017-02-28","9.22","9.40","7.94","8.88","10.49","144"
"294","2017-03-31","8.71","9.94","7.31","8.30","10.10","144"
"295","2017-04-30","8.27","0.00","7.30","8.16","9.82","144"
"296","2017-05-31","8.58","7.49","7.31","8.14","9.76","144"
"297","2016-06-30","4.59","5.42","5.58","5.85","6.39","2001"
"298","2016-07-31","4.59","5.41","5.49","5.94","6.57","2001"
"299","2016-08-31","4.59","5.50","5.50","5.83","6.47","2001"
"300","2016-09-30","4.66","5.49","5.54","5.93","6.62","2001"
"301","2016-10-31","4.62","5.44","5.51","5.65","6.54","2001"
"302","2016-11-30","4.64","5.52","5.51","5.73","6.35","2001"
"303","2016-12-31","4.64","5.47","5.54","5.96","6.53","2001"
"304","2017-01-31","4.60","5.72","5.49","5.95","6.51","2001"
"305","2017-02-28","4.54","5.43","5.52","5.99","6.59","2001"
"306","2017-03-31","4.39","5.52","5.50","5.93","6.60","2001"
"307","2017-04-30","4.43","5.46","5.51","5.83","6.44","2001"
"308","2017-05-31","4.48","5.47","5.51","5.90","6.62","2001"
"309","2016-06-30","0.00","0.00","0.00","10.06","13.15","169"
"310","2016-07-31","0.00","0.00","0.00","10.02","13.07","169"
"311","2016-08-31","0.00","0.00","0.00","10.40","12.72","169"
"312","2016-09-30","0.00","0.00","0.00","9.24","12.66","169"
"313","2016-10-31","0.00","0.00","0.00","9.29","12.62","169"
"314","2016-11-30","0.00","0.00","7.00","9.44","12.17","169"
"315","2016-12-31","0.00","6.50","7.00","9.70","12.42","169"
"316","2017-01-31","0.00","0.00","7.00","9.42","12.48","169"
"317","2017-02-28","0.00","0.00","0.00","9.17","12.50","169"
"318","2017-03-31","0.00","6.50","0.00","9.56","12.34","169"
"319","2017-04-30","0.00","6.50","0.00","8.81","12.51","169"
"320","2017-05-31","0.00","6.50","0.00","9.02","12.32","169"
"321","2016-06-30","5.42","8.23","8.86","9.82","10.99","1493"
"322","2016-07-31","5.22","8.28","8.77","9.67","10.87","1493"
"323","2016-08-31","5.28","8.35","8.98","9.90","10.75","1493"
"324","2016-09-30","5.13","8.90","9.05","10.12","10.68","1493"
"325","2016-10-31","5.16","8.16","8.94","10.08","10.80","1493"
"326","2016-11-30","5.51","9.12","9.32","9.73","10.72","1493"
"327","2016-12-31","5.44","8.88","9.08","10.16","10.91","1493"
"328","2017-01-31","4.95","8.15","8.37","9.58","10.82","1493"
"329","2017-02-28","4.58","8.61","7.71","8.39","10.68","1493"
"330","2017-03-31","4.25","8.08","7.82","8.91","10.36","1493"
"331","2017-04-30","4.74","8.49","7.83","8.98","10.74","1493"
"332","2017-05-31","5.01","8.66","7.61","8.56","11.14","1493"
"333","2016-06-30","11.64","0.00","0.00","13.00","0.00","2339"
"334","2016-07-31","11.43","12.00","13.00","0.00","0.00","2339"
"335","2016-08-31","11.22","0.00","13.00","13.00","0.00","2339"
"336","2016-09-30","11.28","0.00","0.00","0.00","0.00","2339"
"337","2016-10-31","11.36","0.00","0.00","0.00","0.00","2339"
"338","2016-11-30","11.34","0.00","0.00","0.00","0.00","2339"
"339","2016-12-31","11.49","0.00","0.00","0.00","0.00","2339"
"340","2017-01-31","11.51","0.00","0.00","0.00","0.00","2339"
"341","2017-02-28","11.31","0.00","0.00","0.00","0.00","2339"
"342","2017-03-31","11.33","0.00","0.00","0.00","0.00","2339"
"343","2017-04-30","11.60","0.00","0.00","12.00","0.00","2339"
"344","2017-05-31","10.95","0.00","0.00","0.00","0.00","2339"
"345","2016-06-30","5.00","7.00","7.50","9.29","11.20","640"
"346","2016-07-31","5.00","7.00","7.50","9.27","11.18","640"
"347","2016-08-31","5.00","7.00","7.50","9.37","11.12","640"
"348","2016-09-30","7.00","7.00","7.50","9.36","11.11","640"
"349","2016-10-31","6.00","6.00","7.00","8.72","10.94","640"
"350","2016-11-30","6.00","0.00","7.00","8.79","11.50","640"
"351","2016-12-31","6.07","0.00","7.00","8.79","11.92","640"
"352","2017-01-31","6.51","6.00","7.00","8.77","12.06","640"
"353","2017-02-28","6.71","6.00","7.00","8.78","12.06","640"
"354","2017-03-31","6.63","6.00","7.00","8.53","11.20","640"
"355","2017-04-30","6.62","0.00","7.00","8.54","11.11","640"
"356","2017-05-31","6.61","6.00","7.00","8.53","11.21","640"
"357","2016-06-30","0.00","5.80","6.40","7.96","11.03","512"
"358","2016-07-31","0.00","5.80","6.40","7.83","10.87","512"
"359","2016-08-31","0.00","5.80","6.40","7.92","10.30","512"
"360","2016-09-30","0.00","5.80","6.40","7.45","10.53","512"
"361","2016-10-31","0.00","5.80","6.40","7.37","10.16","512"
"362","2016-11-30","0.00","5.80","6.40","7.57","9.76","512"
"363","2016-12-31","0.00","5.80","6.40","7.70","10.20","512"
"364","2017-01-31","0.00","5.80","6.40","7.61","10.45","512"
"365","2017-02-28","0.00","5.80","6.40","7.24","9.55","512"
"366","2017-03-31","0.00","5.80","6.40","7.63","10.47","512"
"367","2017-04-30","0.00","5.43","6.34","7.47","9.68","512"
"368","2017-05-31","0.00","5.30","6.00","7.43","8.93","512"
"369","2016-06-30","0.00","0.00","0.00","10.06","10.16","57"
"370","2016-07-31","0.00","0.00","0.00","9.67","10.17","57"
"371","2016-08-31","0.00","0.00","0.00","9.81","10.01","57"
"372","2016-09-30","0.00","0.00","0.00","9.90","9.67","57"
"373","2016-10-31","0.00","0.00","0.00","9.77","9.76","57"
"374","2016-11-30","0.00","0.00","0.00","8.00","10.27","57"
"375","2016-12-31","0.00","0.00","0.00","8.00","10.25","57"
"376","2017-01-31","0.00","0.00","0.00","9.39","10.24","57"
"377","2017-02-28","0.00","0.00","0.00","11.59","10.12","57"
"378","2017-03-31","0.00","0.00","0.00","8.98","10.17","57"
"379","2017-04-30","0.00","0.00","0.00","8.87","10.19","57"
"380","2017-05-31","0.00","0.00","0.00","8.98","10.20","57"
"381","2016-06-30","0.00","9.60","0.00","10.62","12.59","211"
"382","2016-07-31","0.00","9.60","0.00","10.65","12.36","211"
"383","2016-08-31","0.00","9.60","0.00","10.63","12.24","211"
"384","2016-09-30","0.00","9.60","0.00","10.57","12.15","211"
"385","2016-10-31","0.00","9.60","0.00","10.59","12.12","211"
"386","2016-11-30","0.00","9.60","0.00","10.56","12.10","211"
"387","2016-12-31","0.00","10.33","0.00","10.55","12.06","211"
"388","2017-01-31","0.00","9.60","0.00","10.57","12.02","211"
"389","2017-02-28","0.00","9.60","0.00","10.55","12.00","211"
"390","2017-03-31","10.00","9.60","0.00","10.56","12.00","211"
"391","2017-04-30","10.00","9.60","0.00","10.54","12.00","211"
"392","2017-05-31","10.00","9.60","0.00","10.55","12.00","211"
"393","2016-06-30","0.00","0.00","0.00","8.69","0.00","4005"
"394","2016-07-31","0.00","8.50","8.42","9.10","0.00","4005"
"395","2016-08-31","0.00","8.00","8.36","9.02","0.00","4005"
"396","2016-09-30","8.50","8.54","8.78","9.04","0.00","4005"
"397","2016-10-31","8.06","8.35","8.65","9.05","0.00","4005"
"398","2016-11-30","8.00","8.30","8.50","9.07","0.00","4005"
"399","2016-12-31","8.00","8.30","8.30","8.83","9.50","4005"
"400","2017-01-31","8.00","8.00","8.30","8.82","9.32","4005"
"401","2017-02-28","8.00","8.24","8.37","9.01","9.20","4005"
"402","2017-03-31","8.00","8.30","8.50","9.06","9.50","4005"
"403","2017-04-30","8.00","8.30","8.50","9.15","9.50","4005"
"404","2017-05-31","7.46","7.97","8.38","9.10","9.50","4005"
"405","2016-06-30","0.00","15.00","0.00","0.00","0.00","2674"
"406","2016-07-31","0.00","15.11","0.00","0.00","0.00","2674"
"407","2016-08-31","0.00","15.00","0.00","0.00","0.00","2674"
"408","2016-09-30","0.00","15.00","0.00","0.00","0.00","2674"
"409","2016-10-31","0.00","15.00","0.00","0.00","0.00","2674"
"410","2016-11-30","0.00","15.00","0.00","0.00","0.00","2674"
"411","2016-12-31","0.00","15.00","0.00","0.00","0.00","2674"
"412","2017-01-31","0.00","15.00","0.00","0.00","0.00","2674"
"413","2017-02-28","0.00","14.47","0.00","0.00","0.00","2674"
"414","2017-03-31","0.00","12.96","0.00","0.00","0.00","2674"
"415","2017-04-30","13.13","12.01","13.00","0.00","0.00","2674"
"416","2017-05-31","13.17","12.60","13.00","0.00","0.00","2674"
"417","2016-06-30","6.79","6.95","6.61","7.31","8.11","1195"
"418","2016-07-31","6.51","6.95","6.95","7.27","7.55","1195"
